codigo,ncmsh,categoria,descricao,ipi,vigencia_inicio,vigencia_fim,un_tributada,un_tributada_descricao,observacao,usultalteracao,dtultimalteracao,dtcadastro
16023900,16023900,"PREPARAÇÕES DE CARNE, DE PEIXES OU DE CRUSTÁCEOS, DE MOLUSCOS OU DE OUTROS INVERTEBRADOS AQUÁTICOS","PREPARACOES ALIMENTICIAS E CONSERVAS,DE OUTS.AVES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:28:51.124551
16024100,16024100,"PREPARAÇÕES DE CARNE, DE PEIXES OU DE CRUSTÁCEOS, DE MOLUSCOS OU DE OUTROS INVERTEBRADOS AQUÁTICOS","PREPARS.ALIM.CONSERVAS,DE PERNAS,SEUS PEDACOS,DE SUINOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:28:51.132155
16024200,16024200,"PREPARAÇÕES DE CARNE, DE PEIXES OU DE CRUSTÁCEOS, DE MOLUSCOS OU DE OUTROS INVERTEBRADOS AQUÁTICOS","PREPARS.ALIMENT.CONSERVAS,DE PAS,SEUS PEDACOS,DE SUINOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:28:51.139903
16024900,16024900,"PREPARAÇÕES DE CARNE, DE PEIXES OU DE CRUSTÁCEOS, DE MOLUSCOS OU DE OUTROS INVERTEBRADOS AQUÁTICOS","OUTS.PREPARS.ALIMENTS.E CONSERVAS,DE SUINOS E MISTURAS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:28:51.149712
83040000,83040000,OBRAS DIVERSAS DE METAIS COMUNS,"CLASSIFICADORES/OUTS.ARTEFS.DE ESCRITORIO,DE MET.COMUNS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.090123
83051000,83051000,OBRAS DIVERSAS DE METAIS COMUNS,"FERRAGENS P/ENCADERN.DE FLS.MOVEIS,ETC.DE METAIS COMUNS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.101292
83052000,83052000,OBRAS DIVERSAS DE METAIS COMUNS,"GRAMPOS EM BARRETAS,DE METAIS COMUNS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.113992
83059000,83059000,OBRAS DIVERSAS DE METAIS COMUNS,"MOLAS P/PAPEIS,OUTS.OBJS.DE ESCRITORIO,DE METAIS COMUNS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.126278
83061000,83061000,OBRAS DIVERSAS DE METAIS COMUNS,"SINOS,CAMPAINHAS,GONGOS,ETC.DE METAIS COMUNS,N/ELETR.",12,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.139736
83062100,83062100,OBRAS DIVERSAS DE METAIS COMUNS,"ESTATUETAS/OBJ.ORNAMENT.DE MET.COMUNS,PRATEAD/DOUR/PLAT",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.153703
83062900,83062900,OBRAS DIVERSAS DE METAIS COMUNS,OUTS.ESTATUETAS/OBJETOS DE ORNAMENT.DE METAIS COMUNS,15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.164805
83063000,83063000,OBRAS DIVERSAS DE METAIS COMUNS,"MOLDURAS P/FOTOGRAFIA,GRAVURA,ESPELHOS,DE METAIS COMUNS",12,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.178787
83071010,83071010,OBRAS DIVERSAS DE METAIS COMUNS,"TUBOS FLEXIVEIS DE FERRO OU ACO,MESMO COM ACESSORIOS, DOS TIPOS UTILIZADOS NA EPLORAÇÃO SUMARINA DEPETRÓLEO OU GÁS ...",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.190775
83071090,83071090,OBRAS DIVERSAS DE METAIS COMUNS,"OUTROS (TUBOS FLEXIVEIS DE FERRO OU ACO,MESMO COM ACESSORIOS)",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.202504
83079000,83079000,OBRAS DIVERSAS DE METAIS COMUNS,TUBOS FLEXIVEIS DE OUTS.METAIS COMUNS,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.214417
83081000,83081000,OBRAS DIVERSAS DE METAIS COMUNS,"GRAMPOS/COLCHETES/ILHOSES,DE MET.COMUNS, P/VESTUARIO,ETC",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.225786
83082000,83082000,OBRAS DIVERSAS DE METAIS COMUNS,"REBITES TUBULARES OU DE HASTE FENDIDA,DE METAIS COMUNS",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.240212
83089010,83089010,OBRAS DIVERSAS DE METAIS COMUNS,FIVELAS DE METAIS COMUNS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.253012
83089020,83089020,OBRAS DIVERSAS DE METAIS COMUNS,"CONTAS E LANTEJOULAS,DE METAIS COMUNS",12,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.265008
83089090,83089090,OBRAS DIVERSAS DE METAIS COMUNS,"OUTS.FECHOS,ETC.DE MET.COMUNS,P/VESTUARIO,CALCADOS,ETC.",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.276421
83091000,83091000,OBRAS DIVERSAS DE METAIS COMUNS,"CAPSULAS DE COROA,DE METAIS COMUNS, P/EMBALAGEM",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.287604
83099000,83099000,OBRAS DIVERSAS DE METAIS COMUNS,"ROLHAS,OUTS.TAMPAS E ACESS.P/EMBALAGEM,DE METAIS COMUNS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:59.302255
73053100,73053100,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","OUTS.TUBOS FERRO/ACO,SOLD.LONGIT.SEC. CIRC. D>406MM",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:53.583914
73053900,73053900,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","OUTROS TUBOS FERRO/ACO,SOLD.SEC. CIRC. D>406MM",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:53.595383
73059000,73059000,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","OUTROS TUBOS FERRO/ACO,REBITADOS,SEC.CIRC. D>406MM",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:53.608062
73061100,73061100,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","TUBOS AÇOS INOXIDÁVEIS,SOLDADOS, P/OLEODUTO/ GASODUTOS",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:53.623077
73061900,73061900,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","TUBOS FERRO/ACO,REBITAD/AGRAFAD. P/OLEODUTO/ GASOD.",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:53.640758
84073190,84073190,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTS.MOTORES DE EXPLOSAO.P/VEIC.DO CAP.87,ATE 50CM3",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.775514
84073200,84073200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DE EXPLOSAO,P/VEIC.CAP.87,SUP.50CM3 ATE 250CM3",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.786661
84073310,84073310,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DE EXPLOSAO,P/VEIC.CAP.87, 250<CM3<=1000,MONOCIL",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.799761
84073390,84073390,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTS.MOTORES DE EXPLOSAO,P/VEIC.CAP.87, 250<CM3<=1000",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.810973
84073410,84073410,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DE EXPLOSAO,P/VEIC.CAP.87,SUP. 1000CM3,MONOCIL.",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.821946
84073490,84073490,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTS.MOTORES DE EXPLOSAO,P/VEIC.CAP.87,SUP. 1000CM3",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.832810
84079000,84079000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTROS MOTORES DE EXPLOSAO,0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.843759
84081010,84081010,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DIESEL/SEMIDIESEL,P/EMBARCACAO,TIPO OUTBOARD",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.855974
84081090,84081090,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS MOTORES DIESEL/SEMIDIESEL,PARA EMBARCACAO",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.867022
84082010,84082010,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DIESEL/SEMIDIESEL,P/VEIC.DO CAP.87,ATE 1500CM3",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.878094
84082020,84082020,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DIESEL/SEMIDIESEL,P/VEIC.CAP.87, 1500<CM3<=2500",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.889482
84082030,84082030,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTORES DIESEL/SEMIDIESEL,P/VEIC.CAP.87, 2500<CM3<=3500",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.900387
84082090,84082090,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS (MOTORES DIESEL/SEMIDIESEL,P/VEIC.CAP.87)",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:59.913340
73158100,73158100,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","CORRENTES DE ELOS C/SUPORTE,DE FERRO FUNDIDO/ FERRO/ACO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:54.348728
73158200,73158200,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","CORRENTES DE ELOS SOLDADOS,DE FERRO FUNDIDO/ FERRO/ACO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:54.361605
73158900,73158900,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","OUTS.CORRENTES E CADEIAS,DE FERRO FUNDIDO, FERRO OU ACO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:54.373330
73159000,73159000,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","PARTES DE OUTS.CORRENTES E CADEIAS,DE FERRO OU ACO",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:54.384641
73160000,73160000,"OBRAS DE FERRO FUNDIDO, FERRO OU AÇO","ANCORAS E FATEIXAS E SUAS PARTES,DE FERRO FUNDIDO,ETC.",15,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:54.395864
84099971,84099971,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",ANÉIS DE SEGMENTO COM DIÂMETRO SUPERIOR OU IGUAL A 200MM,5,2016-01-01T00:00:00,,UN,UNIDADE,Revertido pela NT 2016.001 v1.30,,,2018-03-02T17:30:00.264255
84099979,84099979,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTROS ANÉIS DE SEGMENTO,5,2016-01-01T00:00:00,,UN,UNIDADE,Revertido pela NT 2016.001 v1.30,,,2018-03-02T17:30:00.275512
84099991,84099991,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","CAMISAS DE CILINDRO SOLDADAS A CABEÇOTES, COM DIÂMETROS SUPERIOR OU IGUAL A 200MM",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.287644
84099999,84099999,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTRAS,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.299067
84101100,84101100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","TURBINAS E RODAS HIDRAULICAS,DE POTENCIA<=1000KW",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.311084
84101200,84101200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","TURBINAS E RODAS HIDRAULICAS,1000KW<POTENCIA<=10000KW",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.322609
84101300,84101300,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","TURBINAS E RODAS HIDRAULICAS,DE POTENCIA>10000KW",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.333903
84109000,84109000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","PARTES DE TURBINAS E RODAS HIDRAULICAS,INCL. REGULADORES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.345305
84111100,84111100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",TURBORREATORES DE EMPUXO<=25KN,5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.357518
84111200,84111200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",TURBORREATORES DE EMPUXO>25KN,5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.370363
84112100,84112100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",TURBOPROPULSORES DE POTENCIA<=1100KW,5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.383271
84112200,84112200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",TURBOPROPULSORES DE POTENCIA>1100KW,5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.394275
84118100,84118100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS TURBINAS A GAS,DE POTENCIA<=5000KW",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.405531
84118200,84118200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS TURBINAS A GAS,DE POTENCIA>5000KW",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.417105
84119100,84119100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",PARTES DE TURBORREATORES OU DE TURBOPROPULSORES,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.428150
84119900,84119900,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",PARTES DE OUTS.TURBINAS A GAS,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.439414
84121000,84121000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","PROPULSORES A REACAO,EXC.OS TURBORREATORES",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.450651
84689020,84689020,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",PARTES DE MAQS.E APARS.P/SOLDAR POR FRICCAO,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:10.465151
84689090,84689090,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","PARTES DE OUTS.MAQS.E APARS.P/SOLDAR,MAQS.E APARS.A GAS",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:10.477703
84690010,84690010,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",MÁQUINAS DE TRATAMENTO DE TEXTOS,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:30:10.490418
84690021,84690021,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",MAQS.ESCR.ELETRÔN.VELOC.IMPR.<=40CARACT./SEG,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:30:10.502140
84690029,84690029,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTS.MÁQUINAS D/ESCREVER AUTOMÁTICAS,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:30:10.516259
84690031,84690031,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MÁQS.D/ESTENOTIPAR,Ñ ELÉTRICA,P<=12KG",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:30:10.528413
84690039,84690039,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTRAS MÁQUINAS D/ESCREVER, Ñ ELÉTRICAS",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:30:10.540021
84701000,84701000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","CALCULADORAS ELETRÔNICAS CAPAZES DE FUNCIONAR SEM FONTE EXTERNA DE ENERGIA ELÉTRICA E MÁQUINAS DE BOLSO COM FUNÇÃO DE CÁLCULO INCORPORADA QUE PERMITAM GRAVAR, REPRODUZIR E VISUALIZAR INFORMAÇÕES",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:10.552460
84702100,84702100,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MAQS.DE CALCULAR,ELETRON.C/DISPOSIT. IMPRESSOR INCORPOR.",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:10.564384
84702900,84702900,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS MAQS.DE CALCULAR,ELETRON.",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:10.576638
84703000,84703000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTROS MAQS.DE CALCULAR,15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:10.588779
84139110,84139110,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",HASTES DE BOMBEAMENTO DOS TIPOS UTILIZADOS PARA EXTRAÇÃO DE PETRÓLEO,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.811688
84139190,84139190,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTRAS PARTES DE BOMBAS,5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.823359
84139200,84139200,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",PARTES DE ELEVADORES DE LIQUIDOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:30:00.834635
84141000,84141000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",BOMBAS DE VACUO,0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.846121
84142000,84142000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","BOMBAS DE AR,DE MAO OU DE PE",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.857581
84143011,84143011,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","MOTOCOMPRESSOR HERMETICO,CAPACIDADE<4700 FRIGORIAS/HORA",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.868925
84143019,84143019,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTS.MOTOCOMPRESSORES HERMETICOS P/EQUIPAM.FRIGORIFICOS,0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.882279
84143091,84143091,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","COMPRESSOR P/EQUIPAM.FRIGORIFICO,CAP<=16000 FRIGORIAS/H",5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.894024
84143099,84143099,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTROS COMPRESSORES P/EQUIPAMENTOS FRIGORIFICOS,0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.905801
84144010,84144010,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","COMPRESSOR DE AR,DE DESLOCAMENTO ALTERNATIVO",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.917341
84144020,84144020,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","COMPRESSOR DE AR,DE PARAFUSO,MONT. CHASSIS/REBOCAVEIS",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.928812
84144090,84144090,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTS.COMPRESSORES DE AR,MONT.CHASSIS C/RODAS/REBOCAVEIS",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.940270
84145110,84145110,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","VENTILADOR DE MESA,C/MOTOR ELETRICO,DE POTENCIA<=125W",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.951949
84145120,84145120,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","VENTILADOR DE TETO,C/MOTOR ELETRICO,DE POTENCIA<=125W",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.963335
84145190,84145190,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTS.VENTILADORES C/MOTOR ELETRICO,DE POTENCIA<=125W",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.974658
84145910,84145910,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",MICROVENTILADORES C/AREA DE CARCACA<90CM2,5,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:00.986352
84145990,84145990,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",OUTROS VENTILADORES,0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:01.000668
84146000,84146000,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES",COIFAS C/DIMENSAO HORIZONTAL MAXIMA<=120CM,10,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:01.012610
84148011,84148011,"REATORES NUCLEARES, CALDEIRAS, MÁQUINAS, APARELHOS E INSTRUMENTOS MECÂNICOS, E SUAS PARTES","OUTROS COMPRESSORES DE AR,ESTACIONARIOS,DE PISTAO",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:30:01.024135
